titles,category
젊은층은 신년 운세 보러 점집보다  이곳  찾는다는데 ,IT
설립 넉달만에 유니콘  마법의 주문 된   ,IT
  반도체 키옥시아  상장 첫날     상승,IT
송도서 배달로봇 차량 접촉사고 누구 책임,IT
트럼프에 요동치는  배터리       틈새 엿보는 소재 기업들,IT
   조 온누리상품권  운영자 이관 과정서 진통,IT
내년에도 싱글 플레이 기반      콘솔 뜬다,IT
 늘어난 의대생 가르칠 여건 아냐      년 신입생  명 돼야 ,IT
 굿바이     해외 이통사들 한국은 언제 ,IT
먹는 비만약  달 태양 탐사   네이처가 뽑은     년에 주목할 과학,IT
 가장 선호하는 광고 모델    대는 뉴진스    대는     유재석 아니었다,IT
   신약개발 기업 온코크로스 상장 첫날     강세 냉랭한 시장에 훈풍 불어넣을까,IT
국내 클라우드 빅 가 공개한  무기 와 확장 전략은 ,IT
   업계  환율 상승 소비 위축 이중고에  깊은 한숨 ,IT
     글로벌  대한민국 우주 상업 발사 신호탄 준비하는  페리지에어로스페이스 ,IT
 단독  계열사 모여라  카카오엔터  내년  월 판교로 이사,IT
  년 역사      넘은 네이버  치지직  지각변동 오나,IT
정부는  콘솔 게임  생태계 조성하겠다는데  게임업계  현실 모르는 계획 ,IT
삼성전기  전략마케팅 광학통신 수장 선임  비즈니스오퍼레이션 도 신설,IT
김기남 회장  반도체는 국가대항전 위기 원인은 절박함 부족 ,IT
의료계      년 의대생 뽑아선 안 돼  정부  대화 거부 시 내년에도 증원 ,IT
각자 방식으로 나선 게이머들 쏟아진  계엄 탄핵  게임,IT
엔비디아    만원짜리   앱용 칩 출시,IT
시스코의 다음   년은     보안   매출 성장 자신 ,IT
 네란버거 계엄버거 출시해주세요  롯데리아  밈 화제에  당혹 ,IT
조선시대 핼리혜성 상세기록한  성변측후단자  천문연  세계기록유산 등재 추진,IT
  웹툰 콘텐츠 생산 넘치는데     정부  플랫폼 전략 고민해야 ,IT
중국에  천당  새로 선보이는 엔씨 텐센트 통해 서비스,IT
  전자 조주완  위기 속 성장 기회 제품 원가 경쟁력 확보 ,IT
모바일 신분증 발급    만 돌파 내년엔 전자 주민증 전면 도입,IT
혈액 속 극소량 종양 세포 잡아낸다 체외 진단 혁신 나선 엘엠엔틱바이오텍,IT
  반도체 위기다    정부 직접 지원 확대하고  인재 유출 막아야 ,IT
     글로벌        세계 최초 상용화한     기반 보안칩   국방 분야 공략도 눈앞 ,IT
한미약품 경영권   일 주총 대결 박재현 대표 해임 놓고 격돌,IT
삼성라이프사이언스펀드    제너레이트바이오메디슨에 투자,IT
   검색 공짜로 쓰세요  빗장 풀린   검색 시장,IT
이창용  탄핵으로 소비 심리 크게 위축  경기 부양할 추경 필요 ,IT
목성의 달  이오 에 용암 바다 없다  우주로 간다 ,IT
  주도 규제입법에 기업 고민 깊어진다,IT
 지금     투자하면   년 뒤     로 돌아와  공학분야 최고 석학들의 반도체 위기 해법,IT
탄핵 정국에 밀려난    정책 주요  국 도약 타격 우려 길잃은 방향타 ,IT
  하이닉스 네이버도 쓴다 한국에서   주년 맞은 시스코코리아,IT
 우주의 풍경 이 우표로 세계 최고 망원경이 찍었다  아하  우주 ,IT
 북한군 살려     킬러로 변모한 하늘의 눈  드론 ,IT
   대만 로맨스 하나요   중년의 달달한 사랑 드라마 뜬다,IT
시스코     진검승부 시대  보안 사업 확장하겠다 ,IT
    시장 분리막 중요도  세라믹 코팅 나노소재 기술 판도 좌우  소부장박대리 ,IT
삼성 시스템반도체 반전 열쇠는 엑시노스 수율이 관건  소부장반차장 ,IT
구글 제미나이  이메일 대신 답장해 주고 스프레드시트 만든다,IT
웹툰엔터  한국판 디즈니 본격 시동   굿즈 사업 본격화,IT
  상공회의소  한국 온플법 여야안 모두 반대  무역합의 어겨 ,IT
엔씨    텐센트와 손잡고  리니지    중국 서비스,IT
 검색 개방  챗   에 구글 네이버 긴장,IT
한컴     전환 첫 결실  기술 영업 총괄 임원 동반 승진 종합 ,IT
토종      동맹 지형 확 바뀐다 티빙 애플    쿠플 파라마운트,IT
 머스크는 향후 힘써야 할 곳이 차가 아니라 로봇이라더라 ,IT
구글 제미나이 시연해보니 기사 초안 몇초만에  뚝딱  작성,IT
 단독    마스터플랜 급한데 국가  위원회 예산   원 ,IT
  쉴더스     보안관제 기업 시큐레이어 인수,IT
동아에스티  스텔라라 바이오시밀러  이뮬도사  유럽 허가 획득,IT
내년부터 통신사가 내 사용량에 딱 맞는 요금제 추천해준다,IT
  하이닉스     데이터센터용     개발 전송 속도        구현,IT
  대 저성장  경고등  정부   경제정책방향 에 담길 묘책은 ,IT
        혁신상품   꿈의 가전  세탁건조기 이끈   전자 워시타워 콤보     히트펌프로 차별화,IT
        혁신상품   생성형   폰 시장 선점 주역  갤    갤럭시    시대도 열었다,IT
업무용   로 변신한 구글  제미나이   창 전환 없이 이메일 요약 문서 작성 번역까지,IT
엔씨  리니지       서비스 텐센트 샤오밍타이지가 맡는다,IT
 모든 업무에 제미나이가    구글  한국 협업툴 시장 파고든다,IT
구글은    성능  오픈  는 검색으로  적진 진격 ,IT
이재명  권성동 만나  조속하게 민생안정 추경 논의 ,IT
유인촌  비상계엄 잘못 한예종 독립예술기관 검토 ,IT
  현대중공업  최신예 호위함  충남함  해군에 인도,IT
  년      품은 시스코     보안 사업 강화,IT
머스크 우주 독점 깰까  베이조스 도전에 우주 경쟁  라운드,IT
정부   새해 생성형    악용 공격 본격화 디도스 공격도 늘어날 듯 ,IT
 게임  새해 수출  보릿고개   내실 다지기 주력,IT
의료계 정치권 대화 창 열릴까 의사단체 국회    일 간담회,IT
엔씨소프트  리니지     텐센트 손 잡고   서비스,IT
스택스  탈중앙 비트코인 페그 시스템      메인넷 출시,IT
알스퀘어  계정 해킹 의심   외교부 위장 스팸 메일 발송돼,IT
네이버       클라우드의 미래 전략 키워드는   클라우드  ,IT
애플  민주콩고에 반박   피 묻은 광물  안 써 ,IT
모바일 신분증 발급자    만명 돌파,IT
네이처가 꼽은     년 과학 뉴스는 ,IT
중국 우주비행사  명   시간 우주유영  세계 최장 기록 경신 ,IT
 월 평균      쓰셨네요  이 요금제 어때요   통신료 추천서비스 나온다,IT
   가입자    미만으로 해외는 서비스 종료 추세,IT
유인촌  윤 대통령 계엄 선포 가짜뉴스인 줄 ,IT
  쉴더스  시큐레이어 인수  글로벌 진출 본격화 ,IT
원형    로 특정 질병 유전자 치료 가능성 열어,IT
인플레이션도 소득따라 불평등하게 왔다,IT
정부  반도체    양자 등   대 국가전략기술 대표 사업 발굴 특례 제공,IT
한컴그룹 임원인사 단행     전환에 방점 ,IT
 위험하니 피해 계세요  공사장 출동한  로봇 신호수 ,IT
미국서 돼지 신장 이식받은 세번째 사례 나와,IT
네이버   완결 웹툰  무료 공개부터 파인다이닝 할인까지,IT
울산의대 교수 전공의    의료계엄 해제하고 입시 중단해야  종합 ,IT
 온디바이스   산업 키워야 글로벌    주도권 잡는다 ,IT
헌법재판관 후보자  명 인사청문       일 열린다,IT
시프트업  게임 시상식 단골 손님 된 비결   사람 ,IT
시위 나선 울산의대 교수들  이대로면 내후년 정원   돼야 ,IT
 갤럭시    울트라  아이폰   프로 맥스보다 베젤 얇다 ,IT
과기부     기술 악용한 사이버 공격  내년부터 본격화 ,IT
트럼프  기 출범 앞두고  한국    산업 진흥에 집중해야,IT
 같은 패키징  다른 패널  삼성                 승부,IT
올 상반기 문자스팸 역대 최다 통신 사  스팸 차단 총력전,IT
원형 형태    로 표적 유전자 치료,IT
내년 산부인과 전공의 지원자 단  명 흉부외과  명에 그쳐,IT
 블루 아카이브  게이머  포항 화재 피해자에 기부 행렬,IT
정부  용인 반도체 산단 연내 승인 기업 투자 활성화 지원,IT
해외 통신사     서비스 잇달아 종료    조기 종료 가능성 이목,IT
 윤석열표 의대 증원 원천무효 내년 신입생     명 돼야 ,IT
새해 공공 와이파이 없앤다고   계속 사용 가능 추가 구축만 중단 ,IT
 혐오스럽다         비서  직격한 세일즈포스 야심작 대공개  송영찬의 실밸포커스 ,IT
스팸 스미싱 끝없는 증가세 내년엔  악성    모델  주의보,IT
생성형   쓰는 해커들  내년 악용사례 늘어날 것 ,IT
테이블 카트로 변신 뚝딱       오봇  로봇 디자인대회 최고상,IT
 내년 사이버위협에    악용 본격화    가짜뉴스에 사회혼란도 ,IT
웜   로 피싱 문구 생성  내년    악용한 사이버 위협 증가 ,IT
시스코코리아   주년 최지희 대표     보안 포트폴리오 집중  종합 ,IT
엔비디아  소형 컴퓨터  젯슨  신제품 내놔  출시가    달러,IT
화성 먼저 간 선배보다 나은  청출어람  우주 탐사차 떠날 곳은 어디 ,IT
데이터브릭스  기업 가치    억달러     데이터 강자로 부상,IT
  우주인  우주선 밖에서  시간 유영     년 만 세계 기록 갱신,IT
카카오게임즈  패스 오브 엑자일     일론 머스크도 반한 흥행 돌풍   디아블로  는 주춤,IT
아이폰   고객도   유플러스   에이전트  익시오  쓴다,IT
삼성전자  내년    서     홈  스크린 가전 대거 공개,IT
내년 출격  갤럭시     개인화 경험 선사,IT
방사능 견디는 슈퍼박테리아 인류 우주진출 키 지녔다  핵잼 사이언스 ,IT
 아빠가 있잖아  힘들면 내려와  올해  전국민 감동  카톡 메시지,IT
 유통 픽  스타벅스    개 매장서 칵테일 판매  ,IT
      익시오   아이폰     서도 이용 가능,IT
  쉴더스    기반 보안기업  시큐레이어  인수,IT
  전자  무선              에보  공개,IT
녹십자  알리글로   헌터라제  양날개 펴고 매출 급성장 예고,IT
     띄운 카카오게임즈  기존 작품도 순항 내년 기상도  맑음 ,IT
      휴온스바이오파마와 건성 황반변성 치료용 펩타이드 치료제 개발 나서,IT
 머스크    군사 보안 규정 어겨 조사 받아 ,IT
 올해만  번째  정용진  트럼프 주니어 조우  마러라고 방문,IT
   대만 글로벌웨이퍼스 반도체 보조금 확정      억원 규모,IT
생명연 등  새로운  타우단백질 제거 기전  규명 알츠하이머병 치료제 개발 앞당긴다,IT
신작 게임  레전드 오브 이미르   위메이드 새 날개되나,IT
 르포  미래 도시란        티움이 선사한  특별한 경험 ,IT
두핸즈  내년에도 택배비 판가 동결한다,IT
알츠하이머병 원인 타우단백질 없애는 단백질 찾았다,IT
알츠하이머 극복 길 열리나 원인물질 제거 단백질 찾았다,IT
   조 시장 공략    셀트리온  자가면역질환약  스테키마  미 허가,IT
아이폰     서도       익시오  쓴다,IT
 아이폰   프로 맥스  뒷면 확 바뀌었네 ,IT
잠금화면서 통역 음악감상 더 똑똑해진  갤럭시   ,IT
대웅제약  간 섬유증 신약후보물질  신약개발사업과제 선정 ,IT
조주완   전자 사장  위기는 위험과 기회가 합쳐진 말  관성 탈피해야 ,IT
   주년  시스코코리아    디지털 전환에 기여      보안 기업으로 거듭날 것 ,IT
셀트리온  스텔라라 시밀러  스테키마    판매허가 획득,IT
구글 웨이모 자율주행차  내년 초 도쿄서 달린다,IT
      아이폰  도 익시오 사용 가능해 ,IT
    혁신상   라온시큐어  국가 디지털 신원인증 혁신 선도 ,IT
   대만 글로벌웨이퍼스 반도체 보조금 확정   삼성   는 ,IT
    혁신상   라이온로보틱스  로봇을 통해 혁신을 일군다 ,IT
풀필먼트 품고   년 연속 택배비 동결      년에도 인상 없다 ,IT
    가상자산 규제 회색지대 없앴다        최종안 공개,IT
샌디스크  내년 분사 앞두고 새 로고 공개,IT
  년 내 글로벌 빅테크 진입  정기 인사 단행한 한컴    로 체질 개선 가속,IT
 반도체 신제품    가 친환경     의 경쟁력이죠 ,IT
  주 걸릴 일이 이틀만에              제조 공정에    도입,IT
 분기 스마트폰 판매량     신흥시장 중심 성장,IT
머스크도 빠진         고공행진 디아블로 는 한풀 꺾여,IT
  쉴더스  보안정보 점유율 국내  위 시큐레이어 인수,IT
 탄핵정국 현안점검  알뜰폰 활성화대책  연내 발표 물건너가나,IT
아이넥스  디앱 스토어 개편으로 가상자산 활용성 확대,IT
 단독  닥사       차기 의장 오세진 코빗 대표 선임,IT
 스크린 에브리에워  삼성전자          서     홈  탑재한 스크린 대거 공개,IT
  인치부터   인치까지   디스플레이       전 라인에  블루라이트 억제  탑재  소부장디과장 ,IT
  대 개발자가 만든  국회의원 출석표   벌써  만명이 봤다 ,IT
